scope,feature,feature_family,is_provenance_like,train_nonzero_rate,test_nonzero_rate,train_std,test_std,fwd_20d_realized_vol_train_spearman,fwd_20d_realized_vol_test_spearman,fwd_20d_max_drawdown_train_spearman,fwd_20d_max_drawdown_test_spearman,fwd_5d_return_train_spearman,fwd_5d_return_test_spearman,fwd_20d_high_vol_flag_train_auc,fwd_20d_high_vol_flag_test_auc,fwd_20d_drawdown_flag_train_auc,fwd_20d_drawdown_flag_test_auc,fwd_20d_risk_flag_train_auc,fwd_20d_risk_flag_test_auc,fwd_5d_negative_return_flag_train_auc,fwd_5d_negative_return_flag_test_auc,best_abs_train_spearman,best_abs_test_spearman,stable_continuous_target_signs,best_train_auc_edge,train_only_screen_score
stock_row_level,stock_signal_credit_flag,stock,0,0.012804216762095786,0.017241379310344827,0.11242894998720879,0.13016955922881585,-0.003121213366799428,-0.004010473008905327,0.0016278372993241764,0.0008550816378723331,-0.0014371043951097102,0.0029697384564652766,0.4993000337186402,0.5007728762431889,0.4997975751644343,0.4998040135716067,0.4995148214947816,0.5008325356943447,0.49996549163090204,0.4991157863813681,0.003121213366799428,0.004010473008905327,2,0.0006999662813598206,0.004521145929519069
stock_row_level,stock_signal_earnings_guidance_count,stock,0,0.03349153965458934,0.08166425769151353,0.1799162483661955,0.2738525272974903,0.03690182255907019,0.02720326850468846,-0.019228806909471603,-0.019562549204017593,0.00509289405520901,-0.00013611038610373684,0.5052855967633251,0.5078850267944223,0.5036996834048564,0.5036346787369554,0.5048384961276947,0.5074249944933639,0.4998700841552667,0.5011934407301893,0.03690182255907019,0.02720326850468846,2,0.005285596763325073,0.04747301608572033
stock_row_level,stock_signal_earnings_guidance_flag,stock,0,0.03349153965458934,0.08166425769151353,0.1799162483661955,0.2738525272974903,0.03690182255907019,0.02720326850468846,-0.019228806909471603,-0.019562549204017593,0.00509289405520901,-0.00013611038610373684,0.5052855967633251,0.5078850267944223,0.5036996834048564,0.5036346787369554,0.5048384961276947,0.5074249944933639,0.4998700841552667,0.5011934407301893,0.03690182255907019,0.02720326850468846,2,0.005285596763325073,0.04747301608572033
stock_row_level,stock_signal_energy_count,stock,0,0.005002740428906277,0.008982035928143712,0.07055290934556611,0.09434701351252006,0.013123025383828153,0.016719766073752387,-0.014644975638035167,0.0080897491686848,-0.006503466770507159,0.017472346333798634,0.5012048665138432,0.5021863574621406,0.5015158299174646,0.4995513756497585,0.501295161929683,0.5015889663842732,0.500309771135983,0.49900318877115313,0.014644975638035167,0.017472346333798634,1,0.0015158299174645729,0.017676635472964313
stock_row_level,stock_signal_energy_flag,stock,0,0.005002740428906277,0.008982035928143712,0.07055290934556611,0.09434701351252006,0.013123025383828153,0.016719766073752387,-0.014644975638035167,0.0080897491686848,-0.006503466770507159,0.017472346333798634,0.5012048665138432,0.5021863574621406,0.5015158299174646,0.4995513756497585,0.501295161929683,0.5015889663842732,0.500309771135983,0.49900318877115313,0.014644975638035167,0.017472346333798634,1,0.0015158299174645729,0.017676635472964313
stock_row_level,stock_signal_housing_count,stock,0,0.005014401828507458,0.005471814990708239,0.07063467705592877,0.07376906012288978,-0.005241907793186837,0.002311683608983461,0.004231493351746317,0.004374105116840498,0.002835305453842004,-0.0012495654714360094,0.49961117879831385,0.5010208688742162,0.49939350441577895,0.4996506811301877,0.4996413381946109,0.5007974103076911,0.4998488647645607,0.4996946158102929,0.005241907793186837,0.004374105116840498,1,0.0006064955842210451,0.006454898961628927
stock_row_level,stock_signal_housing_flag,stock,0,0.005014401828507458,0.005471814990708239,0.07063467705592877,0.07376906012288978,-0.005241907793186837,0.002311683608983461,0.004231493351746317,0.004374105116840498,0.002835305453842004,-0.0012495654714360094,0.49961117879831385,0.5010208688742162,0.49939350441577895,0.4996506811301877,0.4996413381946109,0.5007974103076911,0.4998488647645607,0.4996946158102929,0.005241907793186837,0.004374105116840498,1,0.0006064955842210451,0.006454898961628927
stock_row_level,stock_signal_inflation_count,stock,0,0.0029270112998962135,0.010117695643196365,0.054022624008377394,0.1000766100448429,-0.01873355183720862,0.03009388625239267,0.01411892542469223,-0.008444928168090384,0.003962191941230875,0.00830730871758911,0.4990126229289977,0.5030920168254512,0.49929248999225684,0.5013428644403377,0.49930842600222103,0.5038190168111564,0.49975399599392195,0.49935729267009626,0.01873355183720862,0.03009388625239267,1,0.0009873770710023266,0.020708305979213273
stock_row_level,stock_signal_inflation_flag,stock,0,0.0029270112998962135,0.010117695643196365,0.054022624008377394,0.1000766100448429,-0.01873355183720862,0.03009388625239267,0.01411892542469223,-0.008444928168090384,0.003962191941230875,0.00830730871758911,0.4990126229289977,0.5030920168254512,0.49929248999225684,0.5013428644403377,0.49930842600222103,0.5038190168111564,0.49975399599392195,0.49935729267009626,0.01873355183720862,0.03009388625239267,1,0.0009873770710023266,0.020708305979213273
stock_row_level,stock_signal_labor_growth_count,stock,0,0.023742609588002752,0.046252322940326246,0.15224617590582218,0.21003105856739115,0.020016563423895104,0.024246824538439356,-0.014562752355442264,-0.012970943624647279,0.002020740935680533,0.00487492618671957,0.5016475523079913,0.5056358394138945,0.5013054925640079,0.5024481553484238,0.5019242549622737,0.506794704189361,0.5001614925856642,0.4997206622806119,0.020016563423895104,0.024246824538439356,3,0.0019242549622736638,0.02386507334844243
